show,title,href,id,show_abbrev,show_c
The Lead with Jake Tapper,"President Trump Looking to Reopen Economy By Easter?; Governor Cuomo: 25K Cases in New York, Rate Doubling Every Three Days. Aired 4- 4:30p ET",/TRANSCRIPTS/2003/24/cg.03.html,19572,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Trump Suggests Social Distancing Measures May Be Too Extreme; Interview With Sen. Chris Murphy (D-CT). Aired 3-3:30p ET,/TRANSCRIPTS/2003/23/cg.01.html,19573,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Will Olympics Be Postponed?; How Are Hospitals Preparing for Pandemic?; U.K. Lockdown. Aired 4:30-5p ET,/TRANSCRIPTS/2003/23/cg.04.html,19574,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Senate Holdup on Aid Package; Interview With Gov. Larry Hogan (R-MD); States Take Lead in Coronavirus Fight. Aired 4-4:30p ET,/TRANSCRIPTS/2003/23/cg.03.html,19575,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,"Trump Suggests Containment Measures May Be Too Extreme; Senate Again Fails to Advance Coronavirus Economic Bill; Interview with Sen. Doug Jones (D-AL), Why He Voted Against the Democrats on the $2 Trillion Economic Aid Package; St. Louis Fed Chair Warns Unemployment to Hit 30 Percent. Aired 3:30-4p ET",/TRANSCRIPTS/2003/23/cg.02.html,19576,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Interview With Gov. Gretchen Whitmer (D-MI); New York Shuts Down Nonessential Businesses; President Trump Verbally Attacks Reporter at Coronavirus Press Conference. Aired 3-3:30p ET,/TRANSCRIPTS/2003/20/cg.01.html,19577,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,"Michigan Governor Says, We Are Behind the Eight Ball Due to Improper Federal Planning. Interview with Gov. Gretchen Whitmer (D) Michigan on Cases Jumping in Michigan 400 Percent In 48 Hours. Administration Moves IRS Tax Filing Deadline to July 15. Managing Stress and Anxiety While Social Distancing. Aired 3:30-4p ET",/TRANSCRIPTS/2003/20/cg.02.html,19578,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,States Enacting Stricter Measures to Control Pandemic. Aired 4- 4:30p ET,/TRANSCRIPTS/2003/20/cg.03.html,19579,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,"China Announces No New Local Cases, 39 New Imported Coronavirus Cases; Italy Announces 627 Deaths in 24 Hours; Nurses & Doctors Describe Several U.S. Hospitals Overwhelmed with Staff Shortages, Lack of Supplies. Aired 4:30-5p ET",/TRANSCRIPTS/2003/20/cg.04.html,19580,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Are Emergency Rooms Prepared?; China Helping Other Countries Fight Coronavirus; Trump Passing Buck to Governors to Battle Coronavirus?. Aired 3-3:30p ET,/TRANSCRIPTS/2003/19/cg.01.html,19581,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,"Critics Blame China for Hiding Critical Information on Deadly Virus; China Sends Ventilators and Masks to Italy; CDC Study Says Adults 20-44 Make Up 20 percent of Patients in Hospital with Coronavirus; Surgeon General Urges Young People to Donate Blood; State Department Says to Americans, Do Not Travel Abroad. Aired 3:30-4p ET",/TRANSCRIPTS/2003/19/cg.02.html,19582,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Are Hospitals Prepared For Coronavirus Outbreak?. Aired 4-4:30p ET,/TRANSCRIPTS/2003/19/cg.03.html,19583,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,"Hospitals Fear Running Out of Beds, Ventilators and Masks; Local Authorities Shut Down Florida Beaches After No Statewide Mandate. Aired 4:30-5p ET",/TRANSCRIPTS/2003/19/cg.04.html,19584,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,School Changes; Keeping Safe; President Trump Invokes Defense Production Act. Aired 3-3:30p ET,/TRANSCRIPTS/2003/18/cg.01.html,19585,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,"Senate Passes Coronavirus Relief Bill; Trump Says Testing Expanding, Labs Fear They Don't Have Resources; Trump Administration Ordering Thousands of Ventilators; Distilleries Using Alcohol on Tap to Make Hand Sanitizer. Aired 4:30-5p ET",/TRANSCRIPTS/2003/18/cg.04.html,19586,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,"Teachers, Parents and Students Adapting to Online Schooling; Kremlin Is Spreading Disinformation on The Coronavirus; Stocks Plunge as Dow Erases All Gains Since Trump Took Office; Airlines and Tourism Industries Requesting Federal Bailout. Aired 3:30-4p ET",/TRANSCRIPTS/2003/18/cg.02.html,19587,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,"Trump Invokes Defense Production Act To Ramp Up Production Of Hospital Masks, Protective Gear; NY Governor: Fed Government Needs To Do More To Help Fight Virus Pandemic Which Is A ""War"". Aired 4-4:30p ET",/TRANSCRIPTS/2003/18/cg.03.html,19588,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,"Trump Economic Plan For Outbreak?; Coronavirus Crisis Escalating; Interview With San Francisco, California, Mayor London Breed. Aired 4:30-5p ET",/TRANSCRIPTS/2003/17/cg.02.html,19589,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Bill de Blasio Tells New York City to Prepare for Possible Shelter-in-Place Order; Coronavirus Fears Grow. Aired 4-4:30p ET,/TRANSCRIPTS/2003/17/cg.01.html,19590,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,"School Closures Affect 35 Million Students in 35 States; At Least 70 Deaths, More than 4,000 Confirmed Cases in U.S.; Ohio Gov. Recommends Delaying Tomorrow's Democratic Primary Due to Coronavirus; Source: Trump Admin May Encourage States to Enact Curfews; Trump: Gov. Cuomo of New York Has to Do More; President Trump Updates Efforts to Combat Coronavirus; White House Holds Briefing on Coronavirus Response; Trump Announces Tougher Guidelines to Slow Coronavirus Spread. Aired 3-3:30p ET",/TRANSCRIPTS/2003/16/cg.01.html,19591,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Trump Warns Coronavirus Crisis Could Last Months; New York City Considering All Measures to Curtail Coronavirus. Aired 4:30-5p ET,/TRANSCRIPTS/2003/16/cg.04.html,19592,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,"Trump Announces Tougher Guidelines to Slow Coronavirus Spread; President Trump Takes Questions on Coronavirus Response; Trump: New Coronavirus Reality Could Last Until July, August; Trump: The Coronavirus is Not Under Control; . Aired 3:30-4p ET",/TRANSCRIPTS/2003/16/cg.02.html,19593,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,"Trump Announces Tougher Guidelines to Slow Coronavirus Spread; Dow Freefalls 2,997 Points Amid Coronavirus Fears. Aired 4-4:30p ET",/TRANSCRIPTS/2003/16/cg.03.html,19594,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,President Trump Declares National Emergency; Trump: I Don't Take Responsibility For Lag in Testing. Aired 4:30-5p ET,/TRANSCRIPTS/2003/13/cg.02.html,19595,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Donald Trump Declares National Emergency to Combat Coronavirus; Donald Trump Holds Press Conference. Aired 4-4:30p ET,/TRANSCRIPTS/2003/13/cg.01.html,19596,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,"Fears Over Spread of Coronavirus Force Schools to Close, Sporting Events Canceled & Some Workers Sent Home; Trump Causes Confusion with Inaccuracies, Omissions in Prime-Time Speech to Nation. Aired 4-4:30p ET",/TRANSCRIPTS/2003/12/cg.01.html,19597,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,"Trump Causes Confusion with Inaccuracies, Omissions in Prime- Time Speech to Nation; Italy Closes Restaurants, Bars, and Shops Amid Virus. Aired 4:30-5p ET",/TRANSCRIPTS/2003/12/cg.02.html,19598,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Coronavirus Pandemic Escalating; Bernie Sanders Vows to Fight On. Aired 4:30-5p ET,/TRANSCRIPTS/2003/11/cg.02.html,19599,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,"Dow Dives Again; Coronavirus Pandemic Intensifies; Seattle Closes Public Schools, 53K Children Out of School. Aired 4-4:30p ET",/TRANSCRIPTS/2003/11/cg.01.html,19600,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Biden vs. Sanders; Interview With Former Veterans Affairs Secretary David Shulkin; Trump Administration Prepared to Handle Pandemic?. Aired 4:30-5p ET,/TRANSCRIPTS/2003/09/cg.02.html,19601,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Global Coronavirus Crisis Escalates; Dow Collapses. Aired 4- 4:30p ET,/TRANSCRIPTS/2003/09/cg.01.html,19602,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Top Health Official: Millions of Testing Kits Needed ASAP; Thousands in Limbo on Cruise Ship Awaiting Coronavirus Results. Aired 4-4:30p ET,/TRANSCRIPTS/2003/06/cg.01.html,19603,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Thousands in Limbo on Cruise Ship Awaiting Coronavirus Results; Stocks Drop Again As Coronavirus Fears Grow. Aired 4:30-5p ET,/TRANSCRIPTS/2003/06/cg.02.html,19604,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,"Republicans Look to Ramp Up Investigations of Biden; Dow Plunges; Elizabeth Warren Drops Out; Trump Says He'll Make Burisma a ""Major"" Campaign Issue; Coronavirus Spreading Across 17 States, 200+ Infected. Aired 4-4:30p ET",/TRANSCRIPTS/2003/05/cg.01.html,19605,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,"Coronavirus Spreading Across 17 States, 200+ Infected; Pence Gets First-Hand Look at Supplies to Combat Coronavirus; Airlines, Big Tech Take Action to Reduce Risk of Coronavirus. Aired 4:30-5p ET",/TRANSCRIPTS/2003/05/cg.02.html,19606,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Supreme Court Hears Abortion Case; Deadly Tennessee Storms; Coronavirus Deaths in U.S. Rising. Aired 4:30-5p ET,/TRANSCRIPTS/2003/04/cg.02.html,19607,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,"Coronavirus Deaths in U.S. Rising; Bloomberg Drops Out, Endorses Biden. Aired 4-4:30p ET",/TRANSCRIPTS/2003/04/cg.01.html,19608,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Taliban Peace Deal Already Showing Cracks?; Trump Administration Creating Coronavirus Confusion?; Six Coronavirus Deaths in United States. Aired 4:30-5p ET,/TRANSCRIPTS/2003/02/cg.02.html,19609,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,"Six Coronavirus Deaths in United States; Buttigieg, Klobuchar to Endorse Biden; Bloomberg on the Ballot for the First Time As Democrat Tomorrow. Aired 4-4:30p ET",/TRANSCRIPTS/2003/02/cg.01.html,19610,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Stocks Tank Again on Coronavirus Fears; Coronavirus Global Pandemic Inevitable?. Aired 4-4:30p ET,/TRANSCRIPTS/2002/28/cg.01.html,19611,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,"Rep. Mark Takano (D-CA) is Interviewed About the Coronavirus Response; In 2016 Sanders Wanted Superdelegates to Overrule Voters, Now He Wants to Avoid it. Aired 4:30-5p ET",/TRANSCRIPTS/2002/28/cg.02.html,19612,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Markets Plummet Again on Coronavirus Fears; Trump Administration Holding Back Health Officials From Talking About Coronavirus?. Aired 4-4:30p ET,/TRANSCRIPTS/2002/27/cg.01.html,19613,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Sanders to Critics Who Say He's Too Polarizing: Don't Tell Me I Can't Beat Trump. Aired 4:30-5p ET,/TRANSCRIPTS/2002/27/cg.02.html,19614,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Bernie Sanders' Chances?; More Questions About Acting DNI; Democratic Debate Fallout. Aired 4:30-5p ET,/TRANSCRIPTS/2002/26/cg.02.html,19615,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,"Coronavirus Fears; President Trump to Hold News Conference on Coronavirus; CDC: Coronavirus Could Cause ""Severe Disruption"" in U.S.; VP Biden: I Will Win South Carolina Primary on Saturday. Aired 4-4:30p ET",/TRANSCRIPTS/2002/26/cg.01.html,19616,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Trump Attacks Stone Trial Juror and Judge; Democratic Candidates Expected to Target Bernie Sanders in Debate. Aired 4:30-5p ET,/TRANSCRIPTS/2002/25/cg.02.html,19617,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Trump Administration Unprepared to Combat Coronavirus?; Dow Tanks Again. Aired 4-4:30p ET,/TRANSCRIPTS/2002/25/cg.01.html,19618,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,"Sanders Riding High; Dow Plunges Over 1,000 Points. Aired 4- 4:30p ET",/TRANSCRIPTS/2002/24/cg.01.html,19619,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Harvey Weinstein Found Guilty; Can America Trust Trump National Security Officials? Aired 4:30-5p ET,/TRANSCRIPTS/2002/24/cg.02.html,19620,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,"Russia Already Interfering in 2020 Election; The Trump Administration Purge; Rep. Brad Wenstrup (R-OH) is Interviewed About Trump, Russia and the Intel. Aired 4-4:30p ET",/TRANSCRIPTS/2002/21/cg.01.html,19621,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Bloomberg Says Women Can Be Released from Non-Disclosure Agreements; Sen. Bernie Sanders Briefed by U.S. Officials That Russia is Trying to Help His Presidential Campaign. Aired 4:30-5p ET,/TRANSCRIPTS/2002/21/cg.02.html,19622,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,"Roger Stone Sentenced to Three Years in Prison; Trump: Won't Pardon Roger Stone Now, But ""Good Chance of Exoneration""; Contentious Debate Sets Stage for Caucuses in Less Than 48 Hours. Aired 4-4:30p ET",/TRANSCRIPTS/2002/20/cg.01.html,19623,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,"Contentious Debate Sets Stage for Caucuses in Less Than 48 Hours; Members of Nevada's Largest Union Express Fear Over Sanders' ""Medicare for All"" Proposal. Aired 4:30-5p ET",/TRANSCRIPTS/2002/20/cg.02.html,19624,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Attorney General Barr Really Thinking of Resigning?; Rod Blagojevich Speaks Out; Bloomberg Set For First Democratic Presidential Debate. Aired 4:30-5p ET,/TRANSCRIPTS/2002/19/cg.02.html,19625,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Bernie Sanders Under Fire Over Medical Records; Bloomberg Set For First Democratic Presidential Debate. Aired 4-4:30p ET,/TRANSCRIPTS/2002/19/cg.01.html,19626,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Trump Administration Using Confidential Conversations Against Immigrant Youth; Coronavirus Fight; Bloomberg Set to Debate Democratic Rivals. Aired 4:30-5p ET,/TRANSCRIPTS/2002/18/cg.02.html,19627,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Interview With Rep. David Cicilline (D-RI); Trump Commutes Sentences of Controversial Figures. Aired 4-4:30p ET,/TRANSCRIPTS/2002/18/cg.01.html,19628,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Calls Increase For Attorney General Bill Barr to Resign; 14 Americans Test Positive for Coronavirus. Aired 4:30-5p ET,/TRANSCRIPTS/2002/17/cg.02.html,19629,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Calls Increase For Attorney General Bill Barr to Resign; 14 Americans Test Positive for Coronavirus; Early Voting Begins in Nevada. Aired 4-4:30p ET,/TRANSCRIPTS/2002/17/cg.01.html,19630,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,"Attorney General Bill Barr Helping Another Trump Ally?; Warren Slams Bloomberg on 2008 ""Redlining"" Remark, Says He Should Not Be Democratic Nominee. Aired 4-4:30p ET",/TRANSCRIPTS/2002/14/cg.01.html,19631,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,"Warren Slams Bloomberg on 2008 ""Redlining"" Remark, Says He Should Not Be Democratic Nominee; Biden Confident He'll Win South Carolina After Finishing Fourth in Iowa and Fight in New Hampshire. Aired 4:30-5p ET",/TRANSCRIPTS/2002/14/cg.02.html,19632,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Rush Limbaugh's Homophobic Rant Against Pete Buttigieg; American Justice Under Assault?. Aired 4-4:30p ET,/TRANSCRIPTS/2002/13/cg.01.html,19633,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,"Bloomberg, Trump Escalate Feud With Personal Insults; AG Barr: Trump Should Stop Tweeting About DOJ, Makes It ""Impossible For Me To Do My Job"". Aired 4:30-5p ET",/TRANSCRIPTS/2002/13/cg.02.html,19634,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Trump Thanks DOJ For Intervening in Roger Stone Case; Interview With Rep. Eric Swalwell (D-CA); Bernie Sanders Now Democratic Front- Runner. Aired 4:30-5p ET,/TRANSCRIPTS/2002/12/cg.02.html,19635,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Bernie Sanders Now Democratic Front-Runner; Trump Thanks DOJ For Intervening in Roger Stone Case. Aired 4-4:30p ET,/TRANSCRIPTS/2002/12/cg.01.html,19636,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Pete Buttigieg's Moderate Pitch; Will Barr Justice Department Investigate Joe Biden?; Interview With Sen. Joe Manchin (D-WV). Aired 4:30-5p ET,/TRANSCRIPTS/2002/10/cg.02.html,19637,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Trump Revenge Tour?; Democratic Race Intensifies Ahead of New Hampshire Primary. Aired 4-4:30p ET,/TRANSCRIPTS/2002/10/cg.01.html,19638,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,"Candidates Campaign in New Hampshire; Lieutenant Colonel Alexander Vindman Removed From White House; Interview with Bill Taylor, U.S. Former Ambassador to Ukraine. Aired 4-4:30p ET",/TRANSCRIPTS/2002/07/cg.01.html,19639,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,"One-on-One with Impeachment Witness Bill Taylor; Coronavirus Cases on Cruise Ship in Japan Triple to 61, Include 11 Americans. Aired 4:30-5p ET",/TRANSCRIPTS/2002/07/cg.02.html,19640,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Iowa Caucus Chaos Continues; President Trump Airs List of Grievances; Sen. Doug Jones (D-AL) is Interviewed About His Vote to Convict Trump. Aired 4-4:30p ET,/TRANSCRIPTS/2002/06/cg.01.html,19641,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,DNC Chair Calls for Recanvass of Iowa Caucuses; Former VP Reflects on Struggle With Stuttering at CNN Town Hall. Aired 4:30-5p ET,/TRANSCRIPTS/2002/06/cg.02.html,19642,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Interview With Sen. Tim Scott (R-SC); Mitt Romney Announces Vote to Remove President Trump. Aired 3-3:30p ET,/TRANSCRIPTS/2002/05/cg.01.html,19643,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Senate Votes In Trump Impeachment Trial; Mitt Romney Announces Vote To Remove President Trump; Senate Acquits President Trump. Aired 4-4:30p ET,/TRANSCRIPTS/2002/05/cg.03.html,19644,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Soon Senate to Vote on Impeachment Charges. Aired 3:30-4p ET,/TRANSCRIPTS/2002/05/cg.02.html,19645,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,U.S. Senate Votes to Acquit President Trump in Impeachment Trial. Aired 4:30-5p ET,/TRANSCRIPTS/2002/05/cg.04.html,19646,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Trump Impeachment Defense Team Concludes Opening Arguments; Rep. Mike Johnson (R-LA) is Interviewed About the Impeachment Trial. Aired 4-4:30p ET,/TRANSCRIPTS/2001/28/cg.01.html,19647,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Impeachment Trial Fallout; Coronavirus Fears; Kobe Bryant Helicopter Crash Investigation. Aired 4:30-5p ET,/TRANSCRIPTS/2001/28/cg.02.html,19648,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Gun Rights Rally in Virginia; Democratic Race Heats Up; Interview With Sen. Doug Jones (D-AL). Aired 4:30-5p ET,/TRANSCRIPTS/2001/20/cg.02.html,19649,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,51 Percent of Americans Want Trump Removed From Office; Impeachment Trial Preparations. Aired 4-4:30p ET,/TRANSCRIPTS/2001/20/cg.01.html,19650,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,U.S. Troops Injured in Iran Attack?; Trump Names Ken Starr and Alan Dershowitz to Defense Team; Pompeo Says State Department Will Investigate Possible Surveillance of Ex-U.S. Ambassador. Aired 4-4:30p ET,/TRANSCRIPTS/2001/17/cg.01.html,19651,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,"Pentagon Now Says 11 Service Members Hurt in January 8 Missile Strike; Trump: Impeachment Trial is 'Rigging the Election Again Against Bernie Sanders"". Aired 4:30-5p ET",/TRANSCRIPTS/2001/17/cg.02.html,19652,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,New Ukraine Scandal Revelations; Senators Sworn in For Impeachment Trial. Aired 4-4:30p ET,/TRANSCRIPTS/2001/16/cg.01.html,19653,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,GAO: Trump Administration Broke Law By Withholding Ukraine Aid; Interview with GOP Presidential Candidate Joe Walsh; Impeachment Trial Takes Four 2020 Dems Off Campaign Trail. Aired 4:30-5p ET,/TRANSCRIPTS/2001/16/cg.02.html,19654,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Sanders vs. Warren; Interview With Sen. Chris Coons (D-DE); House Approves Sending Impeachment Articles to Senate. Aired 4:30-5p ET,/TRANSCRIPTS/2001/15/cg.02.html,19655,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Interview With Rep. Justin Amash (I-MI); House Approves Sending Impeachment Articles to Senate. Aired 4-4:30p ET,/TRANSCRIPTS/2001/15/cg.01.html,19656,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Interview With Rep. Will Hurd (R-TX); Russia Hacks Burisma; Democrats Set to Debate. Aired 4:30-5p ET,/TRANSCRIPTS/2001/14/cg.02.html,19657,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,"Democrats Set to Debate; Senate Preparing to Begin Impeachment Trial; Sen. Bob Menendez (D-NJ) is Interviewed About the Impeachment Trial; Tonight: 2020 Dems Debate as Sanders, Warren Feud. Aired 4- 4:30p ET",/TRANSCRIPTS/2001/14/cg.01.html,19658,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Sanders vs. Warren?; Interview With Sen. Michael Bennet (D-CO). Aired 4:30-5p ET,/TRANSCRIPTS/2001/13/cg.02.html,19659,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,"Sanders vs. Warren?; Shifting Explanations on Iran Strike; Rep. Adam Kinzinger (R-IL) is Interviewed about State Department Security Officials Weren't Notified of ""Imminent"" Threats to Four Specific Embassies; Pelosi Preps to Hand Over Articles as Reps Still in Dark Over Impeachment Manager Selection. Aired 4-4:30p ET",/TRANSCRIPTS/2001/13/cg.01.html,19660,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,"Trump's Consistent Claims And The Contradictions Of Imminent Threat From Iran; Trump Retweets Fake Image Of Schumer And Pelosi; Iran Accused Of Shooting Protesters; A Bigger Strategy As Part Of Strike On Soleimani; Sen. Chris Murphy (D-CT) Is Interviewed About the Intelligence On Iran; GOP Senator Calls For Trump To Not Infect Trial With House GOP; Pelosi: Senate Must Call Witnesses Or ""Pay A Price""; Senator Cory Booker Drops Out Of Presidential Race; U.S. Sending 21 Saudi Cadets Home After Naval Air Station Shooting; Australia Drops Carrots And Sweet Potatoes To Starving Wildlife. Aired 5-6p ET",/TRANSCRIPTS/2001/13/cg.03.html,19661,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Ukraine Plane Crash Investigation; Trump's Shifting Explanations for Soleimani Killing. Aired 4-4:30p ET,/TRANSCRIPTS/2001/10/cg.01.html,19662,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Pelosi Reveals She's Ready to Send Articles of Impeachment to Senate Next Week; Senator Bernie Sanders Makes Appearance with Larry David. Aired 4:30-5p ET,/TRANSCRIPTS/2001/10/cg.02.html,19663,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,House Votes on Limiting Trump's War Powers; Did Iran Shoot Down Ukrainian Plane?. Aired 4-4:30p ET,/TRANSCRIPTS/2001/09/cg.01.html,19664,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,"Iranian Commander Vows ""Harsher Revenge"" Still to Come; Pelosi Defends Decision to Hold Impeachment Articles; Sen. Mazie Hirono (D- HI) is Interviewed About Pressure on Pelosi to Send Impeachment Articles and the Coming Senate Impeachment Trial. Aired 4:30-5p ET",/TRANSCRIPTS/2001/09/cg.02.html,19665,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,"Republican Senator Calls Trump Briefing on Iran 'Completely Unacceptable'; Interview With Rep. Tulsi Gabbard (D-HI), Presidential Candidate. Aired 4:30-5p ET",/TRANSCRIPTS/2001/08/cg.02.html,19666,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Impeachment Stalemate; Interview With Former General John Allen; Iran Tensions Cooling?. Aired 4-4:30p ET,/TRANSCRIPTS/2001/08/cg.01.html,19667,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Earthquakes Hit Puerto Rico; Biden Attacks Trump Over Iran; Interview With Rep. Eric Swalwell (D-CA). Aired 4:30-5p ET,/TRANSCRIPTS/2001/07/cg.02.html,19668,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Trump Administration to Brief Congress on Iran Attack. Aired 4- 4:30p ET,/TRANSCRIPTS/2001/07/cg.01.html,19669,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,John Bolton Willing to Testify in Trump Impeachment Trial; U.S. Troop Status in Iraq?; Interview With Former NATO Supreme Allied Commander James Stavridis. Aired 4:30-5p ET,/TRANSCRIPTS/2001/06/cg.02.html,19670,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,John Bolton Willing to Testify in Trump Impeachment Trial; President Trump Threatens Iranian Cultural Sites; U.S. Troop Status in Iraq?; Interview With Former U.S. Secretary of Defense Leon Panetta; Iran's Revenge?. Aired 4-4:30p ET,/TRANSCRIPTS/2001/06/cg.01.html,19671,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Interview With Sen. Chris Murphy (D-CT); Trump Administration on Path to War With Iran?; Sen. James Risch (R-ID) is Interviewed About the Killing of Soleimani. Aired 4-4:30p ET,/TRANSCRIPTS/2001/03/cg.01.html,19672,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Trump: We Did Not Kill Soleimani to Start War with Iran; Protests in Iraq U.S. Strike Kills Iran's Top Military General.  Aired 4:30-5p ET,/TRANSCRIPTS/2001/03/cg.02.html,19673,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,Interview With Sen. Robert Menendez (D-NJ); Foreign Leaders Testing Trump; Democratic Presidential Race Heats Up. Aired 4-4:30p ET,/TRANSCRIPTS/2001/02/cg.01.html,19674,cg,the_lead_with_jake_tapper
The Lead with Jake Tapper,"Report: Unredacted White House Email Calls Ukraine Aid Hold ""Clear Direction"" from Trump; NY Orders More Patrols & Security After Wave of Violence.  Aired 4:30-5p ET",/TRANSCRIPTS/2001/02/cg.02.html,19675,cg,the_lead_with_jake_tapper
